nombre,evasion,categoria,cantidad,complejo,duracion,orientacion,estacion,fecha
Ch2_20181118092513-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 09:25:13
Ch2_20181118092513-03.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 09:25:13
Ch2_20181118092513-04.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 09:25:13
Ch2_20181118094319-00.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-18 09:43:19
Ch2_20181118115000-00.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 11:50:00
Ch2_20181118115000-01.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 11:50:00
Ch2_20181118120805-00.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 12:08:05
Ch2_20181118120805-01.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 12:08:05
Ch2_20181118120805-02.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:08:05
Ch2_20181118120805-03.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:08:05
Ch2_20181118122611-00.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:26:11
Ch2_20181118122611-01.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:26:11
Ch2_20181118122611-02.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:26:11
Ch2_20181118124416-00.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118124416-01.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118124416-02.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118124416-03.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118124416-04.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118124416-05.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 12:44:16
Ch2_20181118130222-00.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-01.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-02.mkv,SI,CASO_1,1,YES,24.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-03.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-04.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-05.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-06.mkv,SI,CASO_1,5,NO,24.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118130222-07.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:02:22
Ch2_20181118132027-00.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 13:20:27
Ch2_20181118132027-01.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:20:27
Ch2_20181118132027-02.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 13:20:27
Ch2_20181118132027-03.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:20:27
Ch2_20181118133833-00.mkv,SI,CASO_1,6,YES,23.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-01.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-02.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-03.mkv,SI,CASO_1,3,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-04.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-05.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-06.mkv,SI,CASO_1,3,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-07.mkv,SI,CASO_1,5,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-08.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-09.mkv,SI,CASO_1,5,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-10.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118133833-11.mkv,SI,CASO_1,2,NO,24.0,FRONT,NIEVES,2018-11-18 13:38:33
Ch2_20181118135638-00.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 13:56:38
Ch2_20181118135638-01.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 13:56:38
Ch2_20181118135638-02.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 13:56:38
Ch2_20181118141444-00.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-01.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-02.mkv,SI,CASO_1,2,YES,23.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-03.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-04.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-05.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-06.mkv,SI,CASO_1,3,NO,23.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118141444-07.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 14:14:44
Ch2_20181118173344-00.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-01.mkv,SI,CASO_1,1,NO,23.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-02.mkv,SI,CASO_1,1,NO,24.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-03.mkv,SI,CASO_1,2,NO,23.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-04.mkv,SI,CASO_1,2,YES,30.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-05.mkv,SI,CASO_1,1,NO,30.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-06.mkv,SI,CASO_1,2,NO,31.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-07.mkv,SI,CASO_1,2,NO,30.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118173344-08.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:33:44
Ch2_20181118175143-00.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-01.mkv,SI,CASO_1,3,NO,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-02.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-03.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-04.mkv,SI,CASO_1,1,NO,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-05.mkv,SI,CASO_1,7,YES,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-06.mkv,SI,CASO_1,4,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-07.mkv,SI,CASO_1,1,YES,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-08.mkv,SI,CASO_1,1,NO,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-09.mkv,SI,CASO_1,8,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-10.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-11.mkv,SI,CASO_1,4,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-12.mkv,SI,CASO_1,1,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-13.mkv,SI,CASO_1,7,NO,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-14.mkv,SI,CASO_1,2,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-15.mkv,SI,CASO_1,3,NO,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-16.mkv,SI,CASO_1,1,YES,31.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118175143-17.mkv,SI,CASO_1,3,NO,30.0,FRONT,NIEVES,2018-11-18 17:51:43
Ch2_20181118184542-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-01.mkv,SI,CASO_1,6,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-03.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-04.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-05.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-06.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-07.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118184542-08.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 18:45:42
Ch2_20181118190343-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-02.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-04.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-05.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-06.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-07.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-08.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-09.mkv,SI,CASO_1,2,YES,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-10.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-11.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-12.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118190343-13.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-18 19:03:43
Ch2_20181118192142-00.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-01.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-04.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-05.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-06.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-07.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-08.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-09.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-10.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118192142-11.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:21:42
Ch2_20181118193941-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 19:39:41
Ch2_20181118193941-01.mkv,SI,CASO_1,5,NO,21.0,FRONT,NIEVES,2018-11-18 19:39:41
Ch2_20181118193941-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:39:41
Ch2_20181118193941-03.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:39:41
Ch2_20181118195741-00.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-01.mkv,SI,CASO_1,5,YES,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-02.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-03.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-05.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181118195741-06.mkv,SI,CASO_1,6,NO,21.0,FRONT,NIEVES,2018-11-18 19:57:41
Ch2_20181120071920-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-03.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-05.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120071920-06.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:19:20
Ch2_20181120073728-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:37:28
Ch2_20181120073728-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 07:37:28
Ch2_20181120075535-00.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-20 07:55:35
Ch2_20181120075535-01.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-20 07:55:35
Ch2_20181120075535-02.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-20 07:55:35
Ch2_20181120081341-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 08:13:41
Ch2_20181120083148-00.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-20 08:31:48
Ch2_20181120084954-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 08:49:54
Ch2_20181120084954-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 08:49:54
Ch2_20181120084954-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 08:49:54
Ch2_20181120084954-03.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 08:49:54
Ch2_20181120090801-00.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-20 09:08:01
Ch2_20181120090801-01.mkv,SI,CASO_1,5,NO,21.0,FRONT,NIEVES,2018-11-20 09:08:01
Ch2_20181120090801-02.mkv,SI,CASO_1,4,YES,21.0,FRONT,NIEVES,2018-11-20 09:08:01
Ch2_20181120092609-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-03.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-04.mkv,NO,CASO_2,0,YES,21.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-05.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120092609-06.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 09:26:09
Ch2_20181120094414-00.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-20 09:44:14
Ch2_20181120094414-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 09:44:14
Ch2_20181120094414-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 09:44:14
Ch2_20181120124510-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 12:45:10
Ch2_20181120124510-01.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 12:45:10
Ch2_20181120124510-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 12:45:10
Ch2_20181120132121-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120132121-01.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120132121-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120132121-03.mkv,SI,CASO_1,2,YES,20.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120132121-04.mkv,SI,CASO_1,4,NO,21.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120132121-05.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-20 13:21:21
Ch2_20181120133926-00.mkv,SI,CASO_1,6,NO,20.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-01.mkv,SI,CASO_1,4,YES,21.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-03.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-05.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120133926-06.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-20 13:39:26
Ch2_20181120135734-00.mkv,NO,CASO_1,0,NO,21.0,FRONT,NIEVES,2018-11-20 13:57:34
Ch2_20181120135734-01.mkv,NO,CASO_2,0,NO,20.0,FRONT,NIEVES,2018-11-20 13:57:34
Ch1_20181118064252-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 06:42:52
Ch1_20181118071905-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:19:05
Ch1_20181118073711-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 07:37:11
Ch1_20181118075516-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 07:55:16
Ch1_20181118075516-01.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-18 07:55:16
Ch1_20181118081322-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 08:13:22
Ch1_20181118083127-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 08:31:27
Ch1_20181118084933-00.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-18 08:49:33
Ch1_20181118113225-00.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-18 11:32:25
Ch1_20181118113225-01.mkv,NO,CASO_3,0,NO,21.0,FRONT,NIEVES,2018-11-18 11:32:25
Ch1_20181118113225-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 11:32:25
Ch1_20181118115030-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 11:50:30
Ch1_20181118122641-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-03.mkv,SI,CASO_1,2,YES,21.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-04.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-05.mkv,SI,CASO_1,2,NO,21.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118122641-06.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 12:26:41
Ch1_20181118124447-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 12:44:47
Ch1_20181118124447-01.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-18 12:44:47
Ch1_20181118124447-02.mkv,SI,CASO_1,3,YES,20.0,FRONT,NIEVES,2018-11-18 12:44:47
Ch1_20181118132058-00.mkv,SI,CASO_1,10,YES,21.0,FRONT,NIEVES,2018-11-18 13:20:58
Ch1_20181118132058-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 13:20:58
Ch1_20181118132058-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 13:20:58
Ch1_20181118133906-00.mkv,SI,CASO_1,3,NO,20.0,FRONT,NIEVES,2018-11-18 13:39:06
Ch1_20181118133906-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 13:39:06
Ch1_20181118135711-00.mkv,SI,CASO_1,4,NO,21.0,FRONT,NIEVES,2018-11-18 13:57:11
Ch1_20181118135711-01.mkv,SI,CASO_1,1,NO,2.0,FRONT,NIEVES,2018-11-18 13:57:11
Ch1_20181118164005-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 16:40:05
Ch1_20181118164005-01.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-18 16:40:05
Ch1_20181118164005-02.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 16:40:05
Ch1_20181118164005-03.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 16:40:05
Ch1_20181118164005-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 16:40:05
Ch1_20181118165812-00.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118165812-01.mkv,SI,CASO_1,1,YES,21.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118165812-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118165812-03.mkv,SI,CASO_1,6,NO,20.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118165812-04.mkv,NO,CASO_2,0,NO,21.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118165812-05.mkv,SI,CASO_1,3,YES,21.0,FRONT,NIEVES,2018-11-18 16:58:12
Ch1_20181118171618-00.mkv,SI,CASO_1,1,YES,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-01.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-02.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-03.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-05.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-06.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118171618-07.mkv,SI,CASO_1,3,NO,21.0,FRONT,NIEVES,2018-11-18 17:16:18
Ch1_20181118173422-00.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118173422-01.mkv,SI,CASO_1,2,YES,20.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118173422-02.mkv,SI,CASO_1,4,NO,20.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118173422-03.mkv,SI,CASO_1,2,NO,20.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118173422-04.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118173422-05.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 17:34:22
Ch1_20181118175221-00.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118175221-01.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118175221-02.mkv,SI,CASO_1,1,NO,21.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118175221-03.mkv,SI,CASO_1,1,NO,20.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118175221-04.mkv,SI,CASO_1,2,YES,20.0,FRONT,NIEVES,2018-11-18 17:52:21
Ch1_20181118175221-05.mkv,NO,CASO_2,0,YES,20.0,FRONT,NIEVES,2018-11-18 17:52:21
